cena,O,NA
conviviale,O,NA
 ,O,NA
59,O,NA
-,O,NA
tralci,O,NA
e,O,NA
filari,O,NA
d',O,NA
uva,O,NA
nera,O,NA
 ,O,NA
60,O,NA
-,O,NA
fasi,O,NA
della,O,NA
vendemmia,O,NA
in,O,NA
un,O,NA
vigneto,O,NA
del,O,NA
Chianti,O,NA
:,O,NA
una,O,NA
ragazza,O,NA
con,O,NA
lunghi,O,NA
capelli,O,NA
biondi,O,NA
svuota,O,NA
ceste,O,NA
d',O,NA
uva,O,NA
 ,O,NA
61,O,NA
-,O,NA
donne,B_E39,SP
e,I_E39,SP
uomini,I_E39,SP
tagliano,O,NA
i,O,NA
grappoli,O,NA
e,O,NA
li,O,NA
ammassano,O,NA
in,O,NA
contenitori,B_E18,SP
 ,O,NA
62,O,NA
-,O,NA
un,O,NA
agriturismo,O,NA
nella,O,NA
campagna,B_E53,SP
di,I_E53,SP
Radda,I_E53,SP
:,O,NA
Lele,O,NA
Bianchi,O,NA
cammina,O,NA
verso,O,NA
l',O,NA
ingresso,B_E18,SP
in,O,NA
compagnia,O,NA
di,O,NA
un',O,NA
allieva,O,NA
 ,O,NA
63,O,NA
-,O,NA
Lele,O,NA
tesse,B_E18,SP
al,O,NA
telaio,B_E18,TI
artigianale,I_E18,TI
sulla,O,NA
soglia,B_E18,SP
di,I_E18,SP
un,I_E18,SP
locale,I_E18,SP
posto,I_E18,SP
sul,I_E18,SP
retro,I_E18,SP
della,I_E18,SP
casa,I_E18,SP
 ,O,NA
64,O,NA
-,O,NA
primo,O,NA
piano,O,NA
della,O,NA
donna,B_E39,SP
 ,O,NA
65,O,NA
-,O,NA
la,O,NA
trama,O,NA
e,O,NA
l',O,NA
ordito,O,NA
della,O,NA
lana,O,NA
tessuta,O,NA
 ,O,NA
66,O,NA
-,O,NA
la,O,NA
giovane,B_E39,SP
allieva,O,NA
tesse,B_E18,SP
a,O,NA
sua,O,NA
volta,B_E18,SP
",",O,NA
poi,O,NA
esce,O,NA
e,O,NA
siede,O,NA
su,O,NA
un,O,NA
muretto,O,NA
belvedere,O,NA
a,O,NA
leggere,O,NA
un,O,NA
libro,O,NA
 ,O,NA
67,O,NA
-,O,NA
turisti,O,NA
passeggiano,O,NA
 ,O,NA
68,O,NA
-,O,NA
panorami,O,NA
della,O,NA
campagna,B_E53,SP
toscana,I_E53,SP
 ,O,NA
69,O,NA
-,O,NA
edifici,B_E18,SP
e,I_E18,SP
torre,I_E18,SP
in,I_E18,SP
pietra,I_E18,SP
a,I_E18,SP
vista,I_E18,SP
e,I_E18,SP
ben,I_E18,SP
restaurati,I_E18,SP
del,I_E18,SP
borgo,I_E18,SP
medievale,I_E18,SP
di,I_E18,SP
Vertini,I_E18,SP
 ,O,NA
70,O,NA
-,O,NA
un,O,NA
gatto,B_E18,SP
attraversa,O,NA
la,O,NA
strada,B_E18,SP
 ,O,NA
71,O,NA
-,O,NA
altre,O,NA
case,B_E18,SP
e,I_E18,SP
facciata,I_E18,SP
della,I_E18,SP
chiesetta,I_E18,SP
con,I_E18,SP
baldacchino,I_E18,SP
sul,I_E18,SP
portale,I_E18,SP
 ,O,NA
72,O,NA
-,O,NA
dettagli,O,NA
architettonici,O,NA
e,O,NA
scorci,O,NA
del,O,NA
borgo,O,NA
 ,O,NA
73,O,NA
-,O,NA
particolari,O,NA
della,O,NA
torretta,O,NA
campanaria,O,NA
e,O,NA
della,O,NA
vegetazione,O,NA
 ,O,NA
74,O,NA
-,O,NA
il,O,NA
liutaio,O,NA
Paolo,O,NA
Stucchi,O,NA
spennella,O,NA
la,O,NA
cassa,B_E18,SP
di,I_E18,SP
risonanza,I_E18,SP
di,I_E18,SP
un,I_E18,SP
violoncello,I_E18,SP
in,I_E18,SP
costruzione,I_E18,SP
 ,O,NA
75,O,NA
-,O,NA
la,O,NA
moglie,O,NA
Roberta,O,NA
lo,O,NA
guarda,O,NA
e,O,NA
lo,O,NA
aiuta,O,NA
in,O,NA
diversi,O,NA
passaggi,B_E18,SP
della,I_E18,SP
lavorazione,I_E18,SP
artigianale,O,NA
 ,O,NA
76,O,NA
-,O,NA
apposizione,O,NA
del,O,NA
coperchio,O,NA
",",O,NA
chiusura,O,NA
e,O,NA
saldatura,O,NA
con,O,NA
viti,B_E18,TI
della,I_E18,TI
cassa,I_E18,TI
 ,O,NA
77,O,NA
-,O,NA
i,O,NA
volti,O,NA
dei,O,NA
due,O,NA
giovani,B_E39,SP
concentrati,I_E39,SP
nella,I_E39,SP
realizzazione,I_E39,SP
dello,I_E39,SP
strumento,I_E39,SP
musicale,I_E39,SP
 ,O,NA
78,O,NA
-,O,NA
panoramiche,O,NA
su,O,NA
casali,O,NA
in,O,NA
pietra,B_E57,SP
e,I_E57,SP
giardini,I_E57,SP
",",O,NA
con,O,NA
aiuole,O,NA
e,O,NA
vasca,B_E18,SP
d',I_E18,SP
acqua,I_E18,SP
 ,O,NA
79,O,NA
-,O,NA
colori,O,NA
autunnali,O,NA
di,O,NA
colline,B_E18,SP
e,I_E18,SP
fogliame,I_E18,SP
 ,O,NA
80,O,NA
-,O,NA
chicchi,O,NA
d',O,NA
uva,O,NA
bianca,O,NA
 ,O,NA
81,O,NA
-,O,NA
tralci,O,NA
posti,O,NA
a,O,NA
seccare,O,NA
sui,O,NA
graticci,O,NA
 ,O,NA
82,O,NA
-,O,NA
rami,O,NA
secchi,O,NA
di,O,NA
alberi,B_E18,SP
davanti,O,NA
ad,O,NA
una,O,NA
casa,B_E18,SP
[,O,NA
della,O,NA
nonna,O,NA
di,O,NA
Leonardo,B_E53,ots
da,O,NA
Vinci,O,NA
],O,NA
a,O,NA
Bacchereto,O,NA
 ,O,NA
83,O,NA
-,O,NA
ulivi,O,NA
imbiancati,O,NA
di,O,NA
neve,O,NA
 ,O,NA
84,O,NA
-,O,NA
uccellini,O,NA
sui,O,NA
rami,O,NA
di,O,NA
un,O,NA
melo,O,NA
",",O,NA
tra,O,NA
i,O,NA
pomi,O,NA
rossi,O,NA
coperti,O,NA
di,O,NA
neve,O,NA
 ,O,NA
85,O,NA
-,O,NA
un,O,NA
uomo,B_E39,SP
taglia,O,NA
con,O,NA
l',O,NA
accetta,B_E18,TI
pezzi,B_E18,SP
di,I_E18,SP
legna,I_E18,SP
sull',I_E18,SP
aia,I_E18,SP
imbiancata,I_E18,SP
di,I_E18,SP
una,I_E18,SP
casa,I_E18,SP
rupestre,I_E18,SP
 ,O,NA
86,O,NA
-,O,NA
il,O,NA
"""",O,NA
mastro,O,NA
vignaiolo,O,NA
"""",O,NA
Osvaldo,O,NA
sale,B_E18,SP
le,O,NA
scale,O,NA
verso,O,NA
una,O,NA
soffitta,O,NA
con,O,NA
una,O,NA
bacinella,B_E18,TI
di,O,NA
plastica,O,NA
in,O,NA
mano,B_E18,SP
 ,O,NA
87,O,NA
-,O,NA
l',O,NA
uomo,B_E39,SP
spilla,O,NA
uno,O,NA
dei,O,NA
caratelli,O,NA
di,O,NA
vinsanto,O,NA
ed,O,NA
appone,O,NA
una,O,NA
sottile,O,NA
cannella,O,NA
al,O,NA
posto,O,NA
del,O,NA
tappo,B_E18,TI
 ,O,NA
88,O,NA
-,O,NA
il,O,NA
vinsanto,O,NA
sgorga,O,NA
nella,O,NA
bacinella,B_E18,TI
 ,O,NA
89,O,NA
-,O,NA
il,O,NA
vignaiolo,O,NA
si,O,NA
riempie,O,NA
un,O,NA
bicchiere,B_E18,TI
",",O,NA
assaggia,O,NA
e,O,NA
commenta,O,NA
la,O,NA
bontà,O,NA
del,O,NA
prodotto,O,NA
(,O,NA
in,O,NA
v,B_E39,ots
),O,NA
 ,O,NA
90,O,NA
-,O,NA
gli,O,NA
ospiti,B_E39,SP
riuniti,O,NA
attorno,O,NA
al,O,NA
camino,O,NA
acceso,O,NA
",",O,NA
degustano,O,NA
il,O,NA
vinsanto,O,NA
 ,O,NA
91,O,NA
-,O,NA
una,O,NA
violoncellista,O,NA
suona,O,NA
davanti,O,NA
al,O,NA
camino,O,NA
della,O,NA
casa,B_E18,SP
di,I_E18,SP
Paolo,I_E18,SP
e,O,NA
Roberta,O,NA
Stucchi,O,NA
 ,O,NA
92,O,NA
-,O,NA
la,O,NA
liutaia,O,NA
culla,O,NA
sul,O,NA
petto,O,NA
un,O,NA
bambino,B_E39,SP
 ,O,NA
93,O,NA
-,O,NA
primavera,O,NA
sulle,O,NA
colline,B_E18,SP
di,O,NA
Albinia,O,NA
:,O,NA
butteri,O,NA
maremmani,O,NA
governano,O,NA
una,O,NA
mandria,O,NA
al,O,NA
pascolo,O,NA
 ,O,NA
94,O,NA
-,O,NA
gli,O,NA
uomini,B_E39,SP
a,I_E39,SP
cavallo,I_E39,SP
galoppano,O,NA
dietro,O,NA
a,O,NA
buoi,O,NA
",",O,NA
mucche,O,NA
e,O,NA
vitelli,O,NA
e,O,NA
li,O,NA
spingono,O,NA
dentro,O,NA
ad,O,NA
un,O,NA
recinto,O,NA
 ,O,NA
95,O,NA
-,O,NA
uomini,B_E39,SP
bloccano,I_E39,SP
a,I_E39,SP
terra,I_E39,SP
uno,I_E39,SP
dei,I_E39,SP
bovini,I_E39,SP
e,I_E39,SP
gli,I_E39,SP
legano,I_E39,SP
le,I_E39,SP
zampe,I_E39,SP
 ,O,NA
96,O,NA
-,O,NA
un,O,NA
gruppo,O,NA
di,O,NA
butteri,O,NA
tiene,O,NA
fermo,O,NA
l',O,NA
animale,B_E18,SP
mentre,I_E18,SP
un,I_E18,SP
uomo,I_E18,SP
gli,I_E18,SP
imprime,I_E18,SP
il,I_E18,SP
marchio,I_E18,SP
a,I_E18,SP
fuoco,I_E18,SP
 ,O,NA
97,O,NA
-,O,NA
marchiatura,O,NA
a,O,NA
fuoco,O,NA
della,O,NA
mucca,O,NA
che,O,NA
muggisce,O,NA
di,O,NA
dolore,O,NA
e,O,NA
cerca,O,NA
di,O,NA
dimenarsi,O,NA
 ,O,NA
98,O,NA
-,O,NA
altre,O,NA
fasi,O,NA
della,O,NA
merca,O,NA
 ,O,NA
99,O,NA
-,O,NA
gli,O,NA
spettatori,B_E39,SP
sulla,I_E39,SP
staccionata,I_E39,SP
 ,O,NA
100,O,NA
-,O,NA
un,O,NA
cavallo,B_E18,SP
selvatico,I_E18,SP
viene,O,NA
preso,O,NA
al,O,NA
laccio,B_E18,SP
e,O,NA
domato,O,NA
 ,O,NA
101,O,NA
-,O,NA
butteri,O,NA
legano,O,NA
il,O,NA
cavallo,B_E18,SP
e,O,NA
lo,O,NA
sdraiano,O,NA
a,O,NA
terra,B_E18,SP
per,O,NA
rasargli,O,NA
la,O,NA
criniera,O,NA
 ,O,NA
102,O,NA
-,O,NA
mandrie,O,NA
di,O,NA
bovini,O,NA
in,O,NA
corsa,O,NA
",",O,NA
inseguite,O,NA
dai,O,NA
butteri,O,NA
 ,O,NA
103,O,NA
-,O,NA
la,O,NA
mandria,O,NA
si,O,NA
abbevera,O,NA
in,O,NA
uno,O,NA
specchio,B_E18,TI
d',I_E18,TI
acqua,I_E18,TI
" 

",O,NA
gelatina,O,NA
bromuro,O,NA
d',O,NA
argento,B_E57,SP
/,O,NA
pellicola,O,NA
(,O,NA
poliestere,O,NA
),O,NA
" 

",O,NA
gelatina,O,NA
bromuro,O,NA
d',O,NA
argento,B_E57,SP
/,O,NA
pellicola,O,NA
(,O,NA
poliestere,O,NA
),O,NA
" 

",O,NA
Repository,O,NA
/,O,NA
Location,O,NA
:,O,NA
Roma,B_E53,ots
",",O,NA
via,B_E18,SP
del,I_E18,SP
Corso,I_E18,SP
518,O,NA
",",O,NA
Palazzo,O,NA
Rondinini,O,NA
(,O,NA
cortile,O,NA
",",O,NA
lato,B_E18,SP
destro,I_E18,SP
),O,NA
" 

",O,NA
gelatina,O,NA
bromuro,O,NA
d',O,NA
argento,B_E57,SP
/,O,NA
pellicola,O,NA
(,O,NA
poliestere,O,NA
),O,NA
" 

",O,NA
gelatina,O,NA
bromuro,O,NA
d',O,NA
argento,B_E57,SP
/,O,NA
pellicola,O,NA
(,O,NA
poliestere,O,NA
),O,NA
" 

",O,NA
gelatina,O,NA
bromuro,O,NA
d',O,NA
argento,B_E57,SP
/,O,NA
pellicola,O,NA
(,O,NA
poliestere,O,NA
),O,NA
" 

",O,NA
1,O,NA
-,O,NA
la,O,NA
bandiera,O,NA
tricolore,O,NA
italiana,O,NA
sventola,O,NA
sulla,O,NA
torre,O,NA
dell',O,NA
autodromo,O,NA
di,O,NA
Tripoli,B_E53,ots
 ,O,NA
2,O,NA
-,O,NA
alte,O,NA
autorità,O,NA
militari,B_E39,SP
italiane,O,NA
e,O,NA
autorità,O,NA
locali,O,NA
sostano,O,NA
e,O,NA
conversano,O,NA
nelle,O,NA
aree,B_E53,SP
intorno,O,NA
all',O,NA
autodromo,O,NA
 ,O,NA
3,O,NA
-,O,NA
panoramica,O,NA
delle,O,NA
bandiere,O,NA
di,O,NA
nazionalità,O,NA
diverse,O,NA
che,O,NA
sventolano,O,NA
 ,O,NA
4,O,NA
-,O,NA
gli,O,NA
edifici,B_E18,SP
dell',I_E18,SP
autodromo,I_E18,SP
",",O,NA
intorno,O,NA
alla,O,NA
pista,O,NA
 ,O,NA
5,O,NA
-,O,NA
folla,O,NA
di,O,NA
donne,B_E39,SP
",",O,NA
ragazzi,O,NA
e,O,NA
uomini,B_E39,SP
in,I_E39,SP
cammino,I_E39,SP
verso,O,NA
l',O,NA
ingresso,B_E18,SP
agli,I_E18,SP
spalti,I_E18,SP
dell',O,NA
autodromo,O,NA
 ,O,NA
6,O,NA
-,O,NA
autobus,O,NA
e,O,NA
automobili,O,NA
sono,O,NA
parcheggiati,O,NA
davanti,O,NA
all',O,NA
ingresso,B_E18,SP
 ,O,NA
7,O,NA
-,O,NA
legionari,O,NA
di,O,NA
piantone,O,NA
 ,O,NA
8,O,NA
-,O,NA
le,O,NA
persone,B_E39,SP
dirette,I_E39,SP
all',I_E39,SP
ingresso,I_E39,SP
 ,O,NA
9,O,NA
-,O,NA
gli,O,NA
spettatori,B_E39,SP
salgono,O,NA
per,O,NA
la,O,NA
scala,O,NA
esterna,O,NA
che,O,NA
porta,B_E18,SP
agli,O,NA
spalti,O,NA
 ,O,NA
10,O,NA
-,O,NA
folla,O,NA
di,O,NA
donne,B_E39,SP
e,I_E39,SP
ufficiali,I_E39,SP
dell',I_E39,SP
esercito,I_E39,SP
e,O,NA
della,O,NA
marina,O,NA
italiani,O,NA
in,O,NA
cammino,O,NA
 ,O,NA
11,O,NA
-,O,NA
lunga,O,NA
fila,O,NA
di,O,NA
automobili,O,NA
parcheggiate,O,NA
fuori,O,NA
dallo,O,NA
stadio,O,NA
 ,O,NA
12,O,NA
-,O,NA
veduta,O,NA
dell',O,NA
edificio,B_E18,SP
principale,I_E18,SP
sul,O,NA
cui,O,NA
ingresso,B_E18,SP
sventolano,O,NA
le,O,NA
bandiere,O,NA
 ,O,NA
13,O,NA
-,O,NA
la,O,NA
folla,O,NA
sale,B_E18,SP
i,O,NA
diversi,O,NA
piani,O,NA
di,O,NA
scale,O,NA
 ,O,NA
14,O,NA
-,O,NA
eleganti,O,NA
signore,B_E39,SP
si,O,NA
salutano,O,NA
e,O,NA
scambiano,O,NA
sorrisi,O,NA
 ,O,NA
15,O,NA
-,O,NA
la,O,NA
folla,O,NA
lungo,O,NA
un,O,NA
corridoio,B_E18,SP
 ,O,NA
16,O,NA
-,O,NA
automobili,O,NA
della,O,NA
Ferrari,O,NA
in,O,NA
pista,O,NA
",",O,NA
di,O,NA
fronte,B_E18,SP
all',O,NA
ingresso,B_E18,SP
dei,I_E18,SP
garage,I_E18,SP
della,O,NA
Ferrari,O,NA
",",O,NA
con,O,NA
tecnici,O,NA
e,O,NA
altre,O,NA
persone,B_E39,SP
intorno,O,NA
 ,O,NA
17,O,NA
-,O,NA
pubblico,O,NA
accalcato,O,NA
in,O,NA
un,O,NA
settore,O,NA
 ,O,NA
18,O,NA
-,O,NA
tecnici,O,NA
controllato,O,NA
il,O,NA
motore,O,NA
di,O,NA
un',O,NA
automobile,O,NA
 ,O,NA
19,O,NA
-,O,NA
gli,O,NA
addetti,O,NA
alla,O,NA
manutenzione,B_E5,SP
lavorano,O,NA
intorno,O,NA
alle,O,NA
auto,O,NA
da,O,NA
corsa,O,NA
 ,O,NA
20,O,NA
-,O,NA
gruppo,O,NA
di,O,NA
signori,B_E39,SP
italiani,I_E39,SP
e,I_E39,SP
locali,I_E39,SP
in,O,NA
conversazione,O,NA
 ,O,NA
21,O,NA
-,O,NA
un',O,NA
automobile,O,NA
da,O,NA
corsa,O,NA
viene,O,NA
spinta,O,NA
dai,O,NA
tecnici,O,NA
lungo,O,NA
la,O,NA
pista,O,NA
 ,O,NA
22,O,NA
-,O,NA
folla,O,NA
negli,O,NA
spalti,O,NA
 ,O,NA
23,O,NA
-,O,NA
le,O,NA
automobili,O,NA
vengono,O,NA
spinte,O,NA
verso,O,NA
la,O,NA
postazione,O,NA
di,O,NA
partenza,O,NA
 ,O,NA
24,O,NA
-,O,NA
gli,O,NA
spalti,O,NA
gremiti,O,NA
 ,O,NA
25,O,NA
-,O,NA
gruppo,O,NA
di,O,NA
libici,O,NA
appoggiato,O,NA
a,O,NA
una,O,NA
ringhiera,O,NA
 ,O,NA
26,O,NA
-,O,NA
una,O,NA
giovane,B_E39,SP
donna,I_E39,SP
con,I_E39,SP
cappello,I_E39,SP
di,I_E39,SP
paglia,I_E39,SP
sorride,O,NA
insieme,O,NA
a,O,NA
una,O,NA
compagna,O,NA
alle,O,NA
sue,O,NA
spalle,B_E18,SP
 ,O,NA
27,O,NA
-,O,NA
i,O,NA
piloti,O,NA
iniziano,O,NA
a,O,NA
prendere,O,NA
posto,O,NA
nelle,O,NA
auto,O,NA
 ,O,NA
28,O,NA
-,O,NA
scorci,O,NA
e,O,NA
panoramiche,O,NA
del,O,NA
pubblico,O,NA
 ,O,NA
29,O,NA
-,O,NA
Italo,O,NA
Balbo,O,NA
in,O,NA
alta,O,NA
uniforme,O,NA
",",O,NA
circondato,O,NA
da,O,NA
numerose,O,NA
altre,O,NA
autorità,O,NA
cammina,O,NA
in,O,NA
pista,O,NA
verso,O,NA
le,O,NA
automobili,O,NA
 ,O,NA
30,O,NA
-,O,NA
autorità,O,NA
in,O,NA
cima,O,NA
alla,O,NA
torretta,O,NA
 ,O,NA
31,O,NA
-,O,NA
Balbo,O,NA
e,O,NA
altre,O,NA
persone,B_E39,SP
salgono,O,NA
sul,O,NA
muretto,O,NA
che,O,NA
costeggia,O,NA
la,O,NA
pista,O,NA
",",O,NA
mettendosi,O,NA
al,O,NA
lato,B_E18,SP
delle,I_E18,SP
automobili,I_E18,SP
schierate,I_E18,SP
e,I_E18,SP
pronte,I_E18,SP
alla,I_E18,SP
partenza,I_E18,SP
 ,O,NA
32,O,NA
-,O,NA
le,O,NA
automobili,O,NA
partono,O,NA
dando,O,NA
inizio,O,NA
alla,O,NA
corsa,O,NA
 ,O,NA
33,O,NA
-,O,NA
scorci,O,NA
del,O,NA
pubblico,O,NA
 ,O,NA
34,O,NA
-,O,NA
le,O,NA
automobili,O,NA
in,O,NA
corsa,O,NA
lasciano,O,NA
l',O,NA
autodromo,O,NA
iniziando,O,NA
a,O,NA
percorrere,O,NA
una,O,NA
strada,B_E18,SP
fiancheggiata,I_E18,SP
da,I_E18,SP
palme,I_E18,SP
 ,O,NA
35,O,NA
-,O,NA
fasi,O,NA
della,O,NA
corsa,O,NA
 ,O,NA
36,O,NA
-,O,NA
le,O,NA
automobili,O,NA
in,O,NA
corsa,O,NA
nell',O,NA
autodromo,O,NA
 ,O,NA
37,O,NA
-,O,NA
scorci,O,NA
del,O,NA
pubblico,O,NA
 ,O,NA
38,O,NA
-,O,NA
il,O,NA
cronista,O,NA
al,O,NA
lavoro,O,NA
nella,O,NA
cabina,O,NA
 ,O,NA
39,O,NA
-,O,NA
un,O,NA
cronometrista,O,NA
segna,O,NA
i,O,NA
tempi,O,NA
della,O,NA
prima,O,NA
tappa,O,NA
 ,O,NA
40,O,NA
-,O,NA
il,O,NA
cartellone,O,NA
con,O,NA
la,O,NA
classifica,O,NA
dei,O,NA
tempi,O,NA
 ,O,NA
41,O,NA
-,O,NA
le,O,NA
automobili,O,NA
in,O,NA
corsa,O,NA
 ,O,NA
42,O,NA
-,O,NA
degli,O,NA
uomini,B_E39,SP
sono,O,NA
intenti,O,NA
a,O,NA
scrivere,O,NA
e,O,NA
a,O,NA
rilevare,O,NA
i,O,NA
tempi,O,NA
 ,O,NA
43,O,NA
-,O,NA
un,O,NA
uomo,B_E39,SP
scrive,O,NA
a,O,NA
macchina,B_E18,SP
in,O,NA
un,O,NA
interno,O,NA
 ,O,NA
44,O,NA
-,O,NA
momenti,O,NA
della,O,NA
corsa,O,NA
 ,O,NA
45,O,NA
-,O,NA
giornalisti,O,NA
scrivono,O,NA
a,O,NA
macchina,B_E18,SP
 ,O,NA
46,O,NA
-,O,NA
automobili,O,NA
in,O,NA
corsa,O,NA
 ,O,NA
47,O,NA
-,O,NA
inquadratura,O,NA
di,O,NA
Balbo,O,NA
in,O,NA
piedi,B_E18,SP
nella,I_E18,SP
tribuna,I_E18,SP
d',O,NA
onore,O,NA
",",O,NA
circondato,O,NA
da,O,NA
altre,O,NA
persone,B_E39,SP
",",O,NA
tra,O,NA
cui,O,NA
dei,O,NA
ragazzi,O,NA
(,O,NA
forse,O,NA
c',O,NA
è,O,NA
Bruno,O,NA
Mussolini,O,NA
?,O,NA
),O,NA
 ,O,NA
48,O,NA
-,O,NA
gruppo,O,NA
di,O,NA
donne,B_E39,SP
segue,O,NA
la,O,NA
corsa,O,NA
",",O,NA
in,O,NA
piedi,B_E18,SP
dietro,O,NA
una,O,NA
ringhiera,O,NA
 ,O,NA
49,O,NA
-,O,NA
la,O,NA
pista,O,NA
percorsa,O,NA
dalle,O,NA
auto,O,NA
",",O,NA
con,O,NA
un',O,NA
auto,O,NA
ferma,O,NA
al,O,NA
lato,B_E18,SP
e,O,NA
un,O,NA
legionario,O,NA
in,O,NA
attesa,O,NA
mentre,O,NA
un,O,NA
tecnico,O,NA
controlla,O,NA
il,O,NA
motore,O,NA
 ,O,NA
50,O,NA
-,O,NA
automobili,O,NA
in,O,NA
corsa,O,NA
per,O,NA
una,O,NA
strada,B_E18,SP
diritta,I_E18,SP
con,I_E18,SP
un,I_E18,SP
silos,I_E18,SP
sullo,I_E18,SP
sfondo,I_E18,SP
 ,O,NA
51,O,NA
-,O,NA
la,O,NA
strada,B_E18,SP
percorsa,I_E18,SP
dalle,I_E18,SP
auto,I_E18,SP
attraversa,O,NA
un,O,NA
palmeto,O,NA
 ,O,NA
52,O,NA
-,O,NA
scorcio,O,NA
del,O,NA
cielo,O,NA
con,O,NA
il,O,NA
sole,O,NA
 ,O,NA
oscurato,O,NA
da,O,NA
nubi,O,NA
 ,O,NA
53,O,NA
-,O,NA
fasi,O,NA
della,O,NA
corsa,O,NA
 ,O,NA
54,O,NA
-,O,NA
Balbo,O,NA
nella,O,NA
tribuna,O,NA
d',O,NA
onore,O,NA
 ,O,NA
55,O,NA
-,O,NA
i,O,NA
cronometristi,O,NA
rilevano,O,NA
i,O,NA
dati,O,NA
 ,O,NA
56,O,NA
-,O,NA
i,O,NA
giornalisti,O,NA
scrivono,O,NA
 ,O,NA
57,O,NA
-,O,NA
scorci,O,NA
del,O,NA
pubblico,O,NA
 ,O,NA
58,O,NA
-,O,NA
inquadrature,O,NA
di,O,NA
persone,B_E39,SP
tra,O,NA
il,O,NA
pubblico,O,NA
 ,O,NA
59,O,NA
-,O,NA
Balbo,O,NA
",",O,NA
ripreso,O,NA
di,O,NA
spalle,B_E18,SP
",",O,NA
applaude,O,NA
mentre,O,NA
conversa,O,NA
con,O,NA
altre,O,NA
persone,B_E39,SP
 ,O,NA
60,O,NA
-,O,NA
breve,O,NA
interruzione,O,NA
delle,O,NA
immagini,B_E18,SP
 ,O,NA
61,O,NA
-,O,NA
panoramica,O,NA
sulla,O,NA
vegetazione,O,NA
di,O,NA
un',O,NA
oasi,O,NA
nel,O,NA
deserto,O,NA
",",O,NA
mossa,O,NA
dal,O,NA
vento,O,NA
forte,O,NA
 ,O,NA
62,O,NA
-,O,NA
scorcio,O,NA
di,O,NA
una,O,NA
curva,O,NA
stradale,O,NA
 ,O,NA
63,O,NA
-,O,NA
edifici,B_E18,SP
bianchi,I_E18,SP
dominano,O,NA
da,O,NA
un',O,NA
altura,O,NA
il,O,NA
paesaggio,B_E18,SP
circostante,I_E18,SP
 ,O,NA
64,O,NA
-,O,NA
cortile,O,NA
di,O,NA
un,O,NA
grande,B_E18,SP
edificio,I_E18,SP
bianco,I_E18,SP
 ,O,NA
65,O,NA
-,O,NA
salone,O,NA
interno,O,NA
con,O,NA
inquadratura,O,NA
di,O,NA
un,O,NA
piano,O,NA
bar,O,NA
 ,O,NA
66,O,NA
-,O,NA
boccali,B_E18,SP
e,I_E18,SP
vasi,I_E18,SP
su,I_E18,SP
scaffali,I_E18,SP
di,I_E18,SP
legno,I_E18,SP
alla,I_E18,SP
parete,I_E18,SP
 ,O,NA
67,O,NA
-,O,NA
panoramica,O,NA
della,O,NA
sala,B_E18,SP
piena,I_E18,SP
di,I_E18,SP
tavoli,I_E18,SP
e,O,NA
sedie,B_E18,TI
 ,O,NA
68,O,NA
-,O,NA
vedute,O,NA
esterne,O,NA
dell',O,NA
edificio,B_E18,SP
 ,O,NA
69,O,NA
-,O,NA
inquadratura,O,NA
di,O,NA
un,O,NA
cartello,O,NA
su,O,NA
cui,O,NA
si,O,NA
legge,O,NA
:,O,NA
"""",O,NA
Automobile,O,NA
club,O,NA
di,O,NA
Tripoli,B_E53,ots
NALUT,B_E53,ots
"""",O,NA
 ,O,NA
70,O,NA
-,O,NA
veduta,O,NA
di,O,NA
una,O,NA
strada,B_E18,SP
che,O,NA
passa,O,NA
tra,O,NA
due,O,NA
colline,B_E18,SP
rocciose,I_E18,SP
 ,O,NA
71,O,NA
-,O,NA
panoramica,O,NA
di,O,NA
un,O,NA
antico,O,NA
borgo,O,NA
in,O,NA
decadenza,O,NA
in,O,NA
cima,O,NA
a,O,NA
una,O,NA
collina,B_E18,SP
 ,O,NA
72,O,NA
-,O,NA
uomini,B_E39,SP
libici,I_E39,SP
seduti,I_E39,SP
sulla,I_E39,SP
roccia,I_E39,SP
 ,O,NA
73,O,NA
-,O,NA
degli,O,NA
uomini,B_E39,SP
escono,I_E39,SP
da,O,NA
un,O,NA
cunicolo,B_E18,SP
seminterrato,I_E18,SP
tra,I_E18,SP
le,I_E18,SP
abitazioni,I_E18,SP
di,I_E18,SP
pietra,I_E18,SP
e,I_E18,SP
fango,I_E18,SP
 ,O,NA
74,O,NA
-,O,NA
particolari,O,NA
della,O,NA
struttura,B_E18,SP
architettonica,I_E18,SP
degli,I_E18,SP
edifici,I_E18,SP
del,I_E18,SP
borgo,I_E18,SP
in,O,NA
cima,O,NA
alla,O,NA
collina,B_E18,SP
 ,O,NA
75,O,NA
-,O,NA
un,O,NA
uomo,B_E39,SP
sale,B_E18,SP
delle,O,NA
scalette,O,NA
esterne,O,NA
e,O,NA
apre,O,NA
una,O,NA
piccola,B_E18,SP
porta,I_E18,SP
all',I_E18,SP
ingresso,I_E18,SP
di,I_E18,SP
una,I_E18,SP
grotta,I_E18,SP
(,O,NA
?,O,NA
),O,NA
 ,O,NA
76,O,NA
-,O,NA
un,O,NA
uomo,B_E39,SP
prende,O,NA
da,O,NA
un,O,NA
sacco,B_E18,TI
manciate,O,NA
di,O,NA
semi,B_E18,TI
di,I_E18,TI
un,I_E18,TI
cereale,I_E18,TI
e,O,NA
li,O,NA
ripone,O,NA
in,O,NA
un,O,NA
cesto,B_E18,SP
